user_id,join_date,country,device_type,subscription_type
u926925,2023-03-13,IN,Android Phone,premium
u702832,2020-06-16,IN,iPhone,premium
u534702,2020-09-27,CA,iPhone,free
u619241,2022-11-09,UK,iPhone,basic
u371135,2023-04-22,US,iPad,basic
u850906,2023-03-20,AU,Windows,free
u126886,2020-03-01,UK,Windows,enterprise
u641875,2022-02-12,BR,Android Phone,premium
u279689,2022-05-06,UK,Android Phone,basic
u923408,2020-06-27,JP,Mac,basic
u393642,2022-03-17,BR,Android Tablet,enterprise
u065467,2022-06-15,AU,Android Tablet,premium
u230483,2023-03-31,IN,Mac,enterprise
u672413,2020-03-08,DE,iPhone,basic
u908789,2023-04-15,AU,Android Tablet,free
u134353,2023-12-25,AU,Windows,premium
u926333,2020-01-09,JP,iPad,enterprise
u869015,2022-11-13,UK,Android Tablet,basic
u896215,2022-07-27,UK,Windows,premium
u917100,2022-04-22,FR,iPad,enterprise
u270484,2022-07-19,BR,iPad,enterprise
u066229,2020-04-06,JP,iPad,free
u169360,2023-09-14,UK,Android Phone,enterprise
u136119,2022-03-03,AU,Android Tablet,free
u161193,2021-09-27,MX,Mac,enterprise
u424955,2022-01-06,DE,Android Phone,enterprise
u950497,2021-06-07,UK,iPad,basic
u441441,2021-02-17,MX,iPhone,enterprise
u244459,2023-03-24,DE,Android Tablet,enterprise
u775429,2020-09-06,DE,Android Phone,enterprise
u960651,2020-01-05,CA,Mac,free
u116787,2023-03-15,IN,Android Phone,free
u264756,2020-04-16,FR,iPad,basic
u010285,2020-07-19,JP,Android Phone,premium
u685042,2021-01-06,UK,Android Tablet,free
u387070,2020-04-25,AU,Android Tablet,enterprise
u049045,2022-01-14,IN,Mac,free
u150995,2023-03-12,UK,Windows,free
u686883,2020-08-21,FR,Mac,free
u587620,2022-05-24,US,iPhone,free
u408117,2021-12-02,JP,iPad,basic
u397281,2021-06-17,IN,Android Phone,basic
u417888,2020-08-14,US,iPad,free
u521612,2021-07-18,JP,iPhone,premium
u358917,2021-10-13,JP,iPad,premium
u317083,2022-02-13,MX,Windows,basic
u485160,2023-10-04,AU,Android Tablet,basic
u115384,2021-03-11,BR,Android Tablet,enterprise
u496706,2020-06-12,DE,Android Tablet,enterprise
u158446,2021-12-25,FR,Android Phone,free
u315554,2023-10-29,JP,Android Tablet,premium
u877198,2021-08-24,CA,iPad,premium
u859384,2022-06-11,JP,iPad,free
u105308,2020-04-22,IN,iPhone,basic
u919346,2022-10-06,CA,Windows,premium
u336275,2022-03-30,BR,Mac,premium
u670254,2022-09-18,MX,iPad,free
u893897,2020-02-22,JP,Mac,premium
u650096,2021-10-27,JP,Android Phone,basic
u833476,2021-11-04,UK,Android Phone,enterprise
u608762,2021-10-24,CA,iPad,enterprise
u302277,2023-04-26,JP,Windows,basic
u447172,2022-03-15,BR,Android Tablet,free
u283338,2022-03-18,US,Android Phone,basic
u704817,2020-06-01,CA,iPhone,free
u208013,2022-01-10,JP,Android Phone,free
u160332,2022-10-06,FR,iPad,free
u245807,2023-12-03,UK,Android Phone,free
u275049,2022-09-08,JP,iPad,enterprise
u520675,2020-08-03,US,Android Tablet,enterprise
u679549,2021-10-13,CA,Mac,free
u634055,2020-05-25,JP,iPhone,free
u179314,2021-03-07,JP,Android Tablet,free
u065151,2023-03-28,IN,iPhone,premium
u964240,2022-12-07,CA,Mac,enterprise
u660108,2022-08-22,MX,Mac,premium
u080239,2023-02-17,JP,iPhone,basic
u218444,2020-10-21,FR,iPhone,free
u314244,2023-10-19,FR,iPhone,basic
u971124,2021-09-20,MX,iPad,free
u164711,2021-03-25,AU,iPad,basic
u808502,2021-03-08,BR,Android Tablet,premium
u278329,2020-02-10,DE,iPhone,enterprise
u573937,2020-01-04,AU,Android Phone,free
u695283,2023-10-27,BR,iPhone,free
u945277,2020-04-17,CA,Mac,enterprise
u080942,2021-10-08,IN,Android Tablet,free
u028209,2023-03-24,JP,iPhone,free
u414949,2021-01-04,BR,iPhone,enterprise
u049611,2021-07-16,DE,iPad,premium
u794964,2021-03-03,FR,Windows,premium
u364760,2020-11-04,FR,Android Tablet,enterprise
u301367,2020-04-21,AU,iPhone,premium
u638054,2021-10-27,BR,Android Tablet,enterprise
u400628,2020-04-13,BR,Mac,premium
u723237,2023-09-08,FR,Windows,free
u210908,2021-12-13,FR,Android Tablet,enterprise
u282875,2021-02-16,UK,iPhone,free
u002832,2022-12-07,CA,iPad,enterprise
u223143,2023-10-25,AU,Android Phone,enterprise
u345234,2021-11-18,MX,Windows,enterprise
u796640,2022-09-25,IN,Android Tablet,basic
u561226,2023-01-25,US,Android Tablet,premium
u839157,2021-11-16,FR,iPhone,basic
u673902,2023-03-17,US,iPad,premium
u885755,2023-05-21,CA,Mac,enterprise
u830849,2020-10-24,AU,Windows,free
u907311,2020-10-05,CA,Mac,free
u975025,2023-11-10,JP,iPad,basic
u532642,2022-02-09,MX,Android Tablet,enterprise
u040561,2020-04-21,CA,iPad,free
u679054,2023-03-06,JP,Android Phone,free
u226227,2020-09-02,IN,Windows,free
u045171,2020-02-06,AU,Mac,premium
u528781,2023-06-02,AU,Mac,basic
u176893,2022-03-30,DE,iPad,free
u184241,2020-01-18,FR,Windows,premium
u524713,2022-04-02,BR,Android Phone,premium
u649222,2023-06-22,FR,Android Tablet,enterprise
u249907,2020-12-28,JP,iPad,premium
u324784,2020-02-27,UK,iPad,premium
u175601,2020-09-12,JP,iPad,free
u636157,2020-01-18,AU,Windows,free
u075815,2023-07-29,BR,Android Phone,enterprise
u426895,2022-11-01,MX,Android Tablet,free
u337146,2023-07-28,CA,iPhone,free
u867059,2021-09-29,BR,Mac,free
u565916,2022-10-13,FR,Windows,premium
u740583,2023-11-08,UK,Windows,premium
u075621,2020-05-23,IN,Mac,free
u783916,2021-05-25,AU,Android Tablet,free
u027007,2022-12-23,MX,iPad,premium
u208619,2022-04-17,MX,Windows,premium
u560203,2023-01-13,BR,Android Tablet,basic
u369759,2023-06-14,MX,Android Phone,premium
u336783,2021-05-04,IN,Windows,free
u052859,2023-10-11,IN,Mac,enterprise
u626997,2023-04-12,US,Android Phone,basic
u863897,2023-11-26,FR,Android Phone,basic
u740958,2022-07-19,AU,Android Phone,free
u214171,2023-04-27,MX,iPhone,enterprise
u152156,2020-03-26,FR,Android Tablet,enterprise
u755987,2023-11-12,US,Android Tablet,enterprise
u142416,2022-03-16,UK,Mac,premium
u533271,2020-01-05,AU,iPad,basic
u617775,2021-10-18,UK,Mac,premium
u883318,2023-05-03,IN,iPad,premium
u363424,2021-10-04,CA,Windows,enterprise
u682806,2023-09-23,CA,Mac,premium
u188998,2023-05-02,CA,Windows,premium
u110570,2020-09-02,DE,Android Tablet,premium
u443385,2022-12-28,JP,iPad,basic
u925062,2020-02-17,US,Android Tablet,enterprise
u627592,2022-02-25,US,Mac,basic
u561388,2022-02-03,MX,Android Tablet,basic
u039959,2023-01-05,DE,iPad,premium
u043203,2022-02-15,IN,Android Tablet,enterprise
u312290,2022-07-13,FR,Android Phone,free
u003986,2020-03-02,JP,iPad,basic
u264483,2022-06-03,BR,iPad,premium
u190115,2022-09-16,AU,iPhone,free
u703027,2020-03-27,IN,Windows,free
u726049,2020-04-18,IN,iPhone,basic
u253740,2022-04-12,FR,iPad,basic
u744025,2020-10-19,CA,Android Tablet,free
u337255,2021-07-27,AU,Windows,premium
u277966,2020-12-31,IN,Windows,enterprise
u908818,2020-06-08,JP,Android Tablet,basic
u931710,2023-12-12,IN,iPhone,premium
u590674,2020-04-20,IN,iPad,enterprise
u491587,2022-02-04,IN,Windows,premium
u364409,2021-08-27,BR,Android Tablet,enterprise
u853487,2020-07-16,CA,Mac,premium
u504399,2020-09-22,UK,Android Tablet,free
u977803,2020-06-06,BR,Windows,premium
u369872,2023-03-27,JP,iPad,free
u217442,2022-03-01,IN,Mac,free
u336616,2020-03-26,MX,Android Tablet,free
u094665,2022-11-09,UK,Android Tablet,premium
u441516,2022-12-07,UK,Android Phone,enterprise
u101382,2020-06-17,IN,iPad,free
u550646,2023-02-11,CA,Windows,premium
u912926,2021-08-06,CA,Mac,free
u194009,2021-04-09,US,Android Tablet,basic
u467272,2021-03-19,MX,Windows,premium
u368870,2020-07-06,JP,Android Phone,enterprise
u603859,2022-01-22,UK,Windows,free
u454556,2020-12-11,UK,Windows,enterprise
u361971,2023-09-22,BR,Mac,basic
u716077,2022-08-09,BR,Windows,basic
u412560,2023-08-01,UK,iPhone,premium
u327883,2022-09-19,US,Android Phone,basic
u688988,2021-01-24,BR,Android Phone,free
u040197,2021-11-15,US,Windows,premium
u106368,2023-12-28,CA,Windows,basic
u128094,2023-06-26,UK,iPhone,free
u064348,2020-09-30,UK,Android Phone,basic
u754327,2020-06-03,CA,Windows,enterprise
u207132,2022-12-19,IN,Android Tablet,free
u059699,2021-12-11,UK,Android Phone,basic
u791456,2021-05-21,CA,iPhone,basic
u070659,2022-11-29,US,iPad,premium
u755535,2020-11-19,DE,Windows,basic
u573035,2021-03-08,JP,iPhone,basic
u967892,2020-05-19,UK,Android Phone,enterprise
u826202,2022-01-02,UK,Android Phone,free
u853554,2022-03-24,CA,Mac,enterprise
u516798,2020-05-14,JP,Android Phone,premium
u380136,2022-09-22,IN,iPad,basic
u381996,2022-01-09,IN,Android Phone,enterprise
u374385,2023-07-17,FR,Android Phone,premium
u475718,2023-03-31,UK,iPhone,enterprise
u981554,2022-05-15,CA,iPad,premium
u592332,2020-12-04,UK,iPad,basic
u724584,2023-06-10,UK,Windows,enterprise
u346546,2020-04-09,CA,Mac,enterprise
u181047,2020-10-28,UK,Mac,free
u003350,2021-09-04,FR,iPhone,free
u082699,2021-08-19,BR,Windows,free
u307804,2020-04-10,FR,Android Phone,premium
u481756,2021-07-31,DE,Android Phone,free
u700163,2021-05-16,US,Android Tablet,enterprise
u603835,2022-06-04,BR,Windows,basic
u391633,2020-12-15,FR,Mac,basic
u133622,2022-04-10,AU,Mac,enterprise
u101641,2022-06-19,AU,Android Phone,enterprise
u632816,2023-03-20,US,Android Phone,free
u370176,2021-12-09,BR,Mac,free
u523012,2020-12-03,UK,iPad,enterprise
u651432,2021-11-17,MX,iPhone,premium
u843785,2023-11-02,UK,Android Phone,free
u385711,2020-01-13,FR,Android Tablet,free
u629048,2023-10-26,AU,Android Phone,basic
u903760,2020-10-13,JP,Mac,free
u053782,2021-12-22,MX,Windows,premium
u591221,2023-12-08,BR,Android Phone,basic
u376549,2022-04-22,AU,Android Phone,premium
u422685,2023-11-03,DE,iPad,enterprise
u118095,2020-12-20,FR,Mac,enterprise
u423533,2020-06-11,MX,Mac,free
u882404,2022-08-02,FR,iPhone,basic
u562022,2021-11-08,MX,Android Phone,free
u772565,2021-10-24,IN,Android Tablet,enterprise
u567999,2021-02-19,FR,Windows,free
u816627,2022-02-06,DE,Android Tablet,enterprise
u155799,2021-01-25,JP,Mac,free
u941629,2022-08-26,IN,Android Phone,free
u782942,2022-12-19,AU,Android Phone,premium
u210958,2020-08-30,UK,iPhone,enterprise
u429151,2023-02-16,DE,Windows,premium
u263913,2023-07-14,UK,iPad,enterprise
u068086,2021-06-20,BR,Android Phone,enterprise
u831590,2020-11-24,UK,iPad,free
u737337,2022-01-07,CA,Windows,basic
u494746,2023-11-17,FR,Mac,free
u865918,2021-03-31,UK,Windows,free
u042214,2022-12-18,CA,Windows,basic
u258550,2022-06-14,AU,iPad,enterprise
u867740,2022-03-27,IN,Android Phone,free
u345879,2021-01-20,UK,Windows,enterprise
u932620,2022-05-27,BR,iPhone,enterprise
u930857,2022-10-13,DE,Mac,free
u309631,2021-02-14,AU,Android Phone,free
u098247,2023-08-24,JP,Android Phone,basic
u604914,2022-12-20,FR,Android Tablet,basic
u563793,2023-12-12,AU,iPhone,enterprise
u674409,2020-09-12,CA,Mac,free
u871537,2021-12-11,FR,Mac,premium
u419809,2021-01-20,JP,Android Tablet,enterprise
u278295,2021-11-14,JP,iPad,basic
u895499,2020-09-04,AU,iPad,premium
u693924,2022-04-04,AU,iPhone,basic
u401551,2022-12-16,DE,Mac,enterprise
u086463,2023-04-22,UK,Android Phone,basic
u786630,2022-02-28,JP,Windows,enterprise
u501344,2020-10-06,US,Android Phone,premium
u373357,2023-10-03,JP,Android Phone,basic
u908358,2021-12-03,UK,Android Phone,basic
u976493,2023-01-28,MX,Mac,basic
u885961,2023-09-30,MX,iPad,free
u578271,2020-11-10,US,Android Phone,basic
u368767,2023-02-19,US,Mac,enterprise
u299292,2023-09-13,CA,Windows,premium
u889819,2023-11-08,DE,Mac,enterprise
u029668,2023-07-31,BR,Android Phone,free
u684732,2021-09-11,FR,iPhone,basic
u079217,2020-05-02,CA,Windows,free
u829396,2022-08-10,US,Android Tablet,free
u613438,2023-06-23,US,iPhone,enterprise
u801562,2022-06-22,AU,Android Phone,free
u272863,2023-02-15,FR,Mac,basic
u645062,2022-02-13,AU,iPhone,free
u934189,2023-04-19,CA,Android Tablet,premium
u495274,2022-04-23,MX,iPhone,premium
u770278,2022-07-05,JP,Windows,enterprise
u511925,2021-02-21,US,Mac,basic
u674061,2021-03-13,FR,Windows,basic
u161950,2021-02-09,MX,iPad,free
u180329,2021-07-09,AU,Windows,basic
u017771,2023-10-25,CA,Windows,enterprise
u172761,2021-04-24,UK,iPhone,basic
u479552,2020-06-06,IN,Mac,enterprise
u246019,2023-09-23,BR,Windows,premium
u583255,2023-10-04,JP,Android Phone,basic
u326842,2020-03-01,FR,Android Phone,premium
u330551,2023-02-28,BR,Android Phone,enterprise
u266409,2023-01-10,FR,Windows,enterprise
u161961,2023-02-04,UK,Android Phone,premium
u194277,2022-12-12,JP,Mac,premium
u621930,2023-03-06,MX,Mac,free
u311441,2020-06-06,FR,iPad,enterprise
u436119,2020-03-19,IN,Android Tablet,premium
u154139,2020-07-15,JP,Android Phone,free
u130661,2022-01-18,CA,Android Tablet,enterprise
u449865,2020-07-15,AU,Mac,premium
u459482,2020-12-29,JP,Windows,free
u913778,2022-08-11,UK,Android Phone,basic
u747128,2020-12-07,BR,Android Phone,basic
u129866,2021-12-01,UK,Windows,enterprise
u433718,2021-04-24,IN,iPad,premium
u129155,2023-11-14,UK,Windows,basic
u261996,2022-12-11,IN,iPhone,basic
u153348,2021-08-17,IN,iPad,enterprise
u103359,2023-09-01,US,Android Phone,enterprise
u520832,2021-03-16,BR,Android Phone,free
u025714,2021-08-09,FR,iPad,premium
u296138,2021-06-26,UK,Android Tablet,free
u831180,2022-06-12,BR,Windows,basic
u675853,2022-02-15,IN,Android Tablet,free
u329453,2020-01-10,MX,iPad,free
u147938,2022-02-08,US,Android Phone,free
u298810,2020-03-19,UK,Android Tablet,basic
u749557,2021-11-21,IN,iPhone,basic
u735417,2023-11-01,AU,iPhone,basic
u123688,2022-09-14,DE,iPhone,premium
u945153,2022-05-28,AU,iPhone,premium
u444433,2021-05-05,AU,Mac,free
u961572,2023-12-25,JP,Android Tablet,premium
u745648,2021-05-18,JP,Windows,enterprise
u683011,2020-08-16,IN,iPad,free
u299775,2021-01-24,CA,Android Phone,premium
u934852,2023-11-26,DE,Mac,premium
u303052,2021-04-02,UK,Windows,free
u791957,2022-04-16,UK,Mac,basic
u474239,2023-09-14,US,Android Tablet,free
u432878,2021-09-01,IN,Mac,premium
u572712,2023-09-25,DE,Windows,premium
u236079,2021-02-19,DE,Windows,basic
u139648,2022-12-17,JP,Windows,premium
u408484,2022-01-06,US,Android Tablet,free
u825102,2020-10-15,IN,Android Phone,basic
u355674,2021-04-20,MX,Mac,basic
u061143,2023-01-17,MX,Android Phone,enterprise
u475160,2023-07-09,DE,Android Phone,basic
u009492,2023-12-12,BR,Windows,free
u360572,2023-04-24,BR,Windows,basic
u807526,2022-05-17,UK,iPad,premium
u676780,2021-11-24,DE,Android Phone,enterprise
u538333,2022-09-19,BR,iPhone,premium
u259594,2021-07-20,UK,Windows,free
u809857,2021-01-08,UK,iPhone,basic
u778765,2021-10-30,BR,Android Phone,basic
u113426,2020-04-09,JP,Android Tablet,free
u771984,2021-11-12,US,Android Phone,basic
u090875,2023-12-19,JP,iPad,basic
u842700,2020-09-04,CA,Android Phone,enterprise
u634942,2022-08-27,US,Android Tablet,basic
u890192,2023-08-20,FR,Windows,free
u006624,2021-11-20,JP,iPhone,premium
u870543,2021-06-22,MX,iPhone,enterprise
u082271,2020-06-23,IN,Android Phone,free
u622779,2020-12-05,US,iPad,free
u480226,2023-07-15,JP,Mac,free
u469526,2023-10-08,IN,Android Tablet,basic
u213358,2022-05-29,DE,iPad,premium
u889721,2023-04-20,BR,iPad,free
u128235,2022-06-23,BR,Windows,premium
u092611,2022-04-08,FR,Mac,enterprise
u905681,2021-07-05,AU,Android Phone,premium
u155801,2023-09-03,DE,iPhone,free
u390616,2021-06-09,IN,iPad,free
u424422,2022-10-19,AU,iPhone,premium
u364811,2022-10-26,FR,Android Phone,basic
u577519,2020-08-11,MX,iPhone,basic
u558232,2021-03-07,UK,Android Phone,basic
u183641,2023-12-06,MX,Android Phone,free
u768119,2020-10-22,IN,Mac,basic
u883323,2020-07-18,MX,Android Phone,enterprise
u997656,2023-10-06,DE,iPad,premium
u873212,2020-10-20,AU,iPad,free
u726232,2023-07-15,UK,Android Phone,basic
u223754,2020-05-11,UK,Android Tablet,basic
u426329,2022-04-13,CA,Android Phone,basic
u896865,2022-08-09,IN,Android Tablet,premium
u533279,2020-12-28,DE,Mac,basic
u861730,2021-06-16,US,Mac,enterprise
u727247,2021-02-28,US,Mac,enterprise
u968603,2020-01-29,UK,iPhone,basic
u928042,2023-01-09,JP,Android Phone,enterprise
u113837,2020-10-12,FR,iPhone,free
u272137,2022-06-13,UK,iPad,premium
u040376,2020-05-01,MX,iPad,free
u521544,2022-12-31,FR,iPhone,free
u054376,2023-05-28,IN,Mac,premium
u310222,2022-09-07,AU,iPad,premium
u253109,2021-11-20,IN,Mac,enterprise
u109743,2022-02-04,AU,Windows,free
u260430,2021-12-15,AU,iPad,premium
u052068,2020-02-29,UK,Android Phone,free
u734353,2023-10-26,AU,Mac,free
u267618,2021-08-07,MX,Mac,free
u528720,2022-01-07,AU,Windows,premium
u960295,2022-11-26,BR,Mac,premium
u747199,2023-04-29,JP,iPhone,premium
u935344,2021-07-26,JP,Android Phone,enterprise
u097094,2023-12-30,CA,iPhone,basic
u976291,2022-02-21,BR,iPad,basic
u688806,2023-03-13,DE,iPhone,basic
u758347,2020-01-11,AU,Windows,free
u954009,2021-08-04,IN,Android Tablet,free
u639687,2023-04-08,FR,iPhone,enterprise
u815858,2021-09-13,US,Android Tablet,enterprise
u309425,2022-06-02,FR,Android Tablet,premium
u254064,2023-03-23,CA,Windows,free
u213939,2020-06-14,AU,Android Tablet,free
u786796,2020-12-09,IN,iPad,basic
u758795,2022-05-16,IN,iPad,basic
u543914,2020-08-21,UK,iPad,basic
u296824,2023-10-02,FR,iPad,free
u867805,2023-06-10,MX,iPhone,premium
u571926,2020-11-15,BR,Mac,premium
u850812,2020-07-17,JP,iPhone,basic
u896912,2020-01-11,FR,Android Phone,free
u630196,2023-11-07,JP,iPad,enterprise
u360162,2023-03-11,FR,Android Tablet,premium
u255138,2023-06-26,FR,iPhone,basic
u556455,2021-01-20,IN,iPhone,premium
u187498,2023-08-18,UK,Android Phone,basic
u441587,2023-04-28,US,iPad,enterprise
u601844,2021-10-17,IN,Android Tablet,basic
u961236,2022-09-11,AU,iPhone,free
u310911,2023-07-09,CA,Android Tablet,free
u440213,2023-10-27,MX,Mac,free
u049632,2022-03-19,US,Android Tablet,premium
u653938,2022-02-08,US,iPad,basic
u331664,2020-11-25,DE,Android Tablet,free
u084300,2020-11-24,JP,iPad,enterprise
u020354,2020-11-15,JP,iPhone,enterprise
u574880,2020-07-12,BR,Mac,free
u946568,2022-03-13,CA,Android Tablet,basic
u879051,2022-02-06,JP,Windows,free
u174252,2020-10-16,MX,iPhone,basic
u434134,2022-12-11,MX,iPad,premium
u469389,2023-09-01,FR,iPhone,basic
u680753,2023-07-13,DE,iPad,premium
u584171,2020-01-27,JP,Mac,premium
u947547,2020-04-25,CA,Windows,basic
u461670,2023-11-24,US,Android Phone,free
u855187,2022-09-25,DE,Windows,premium
u817408,2023-05-25,IN,Mac,enterprise
u124048,2022-10-21,UK,Android Phone,basic
u594482,2021-03-13,US,Windows,premium
u291589,2020-06-13,FR,Android Phone,premium
u461714,2021-03-10,MX,Android Tablet,premium
u299757,2023-05-09,JP,iPhone,free
u804226,2023-12-15,DE,Mac,premium
u550215,2020-05-16,FR,iPad,basic
u675801,2020-09-07,DE,iPhone,basic
u129452,2022-04-21,MX,Mac,enterprise
u809460,2023-04-19,BR,Android Phone,basic
u992852,2023-06-22,MX,iPad,basic
u827046,2022-08-18,IN,Android Tablet,free
u330523,2021-06-04,UK,Android Tablet,enterprise
u111406,2020-04-18,FR,iPad,free
u986635,2020-10-12,MX,iPhone,premium
u046344,2020-08-11,FR,iPhone,enterprise
u499273,2022-01-07,MX,Mac,premium
u059556,2021-08-08,IN,Windows,premium
u285259,2023-08-01,DE,iPhone,free
u954744,2020-05-15,MX,iPhone,enterprise
u270815,2022-12-30,BR,iPad,free
u101131,2021-03-08,DE,Mac,basic
u934974,2022-12-28,BR,Android Phone,basic
u525711,2020-05-28,MX,iPad,premium
u414012,2023-07-27,BR,Mac,premium
u937543,2023-06-22,CA,Android Phone,enterprise
u674910,2020-06-02,UK,Android Tablet,free
u542317,2020-03-27,JP,Mac,enterprise
u946757,2021-01-25,FR,Android Phone,enterprise
u948589,2022-03-16,UK,Mac,premium
u545523,2022-09-17,DE,Android Tablet,enterprise
u886526,2023-07-20,US,iPhone,free
u657142,2020-08-20,CA,Android Phone,premium
u743737,2023-10-18,BR,iPhone,enterprise
u768637,2022-05-19,BR,iPad,free
u799400,2020-01-19,IN,Windows,premium
u737075,2021-07-04,US,Android Tablet,enterprise
u124623,2020-05-13,FR,Windows,basic
u463371,2021-01-13,IN,Windows,basic
u442002,2020-01-06,UK,Android Phone,premium
u066168,2021-05-24,FR,Android Phone,free
u644963,2023-09-19,BR,iPad,basic
u184570,2022-06-11,UK,iPad,enterprise
u320715,2021-02-19,CA,Mac,basic
u230617,2022-08-28,MX,iPad,free
u036617,2023-08-26,DE,Windows,enterprise
u629744,2021-07-07,UK,Android Tablet,enterprise
u131356,2021-05-17,JP,iPhone,enterprise
u327039,2020-03-14,JP,iPhone,basic
u250676,2022-05-21,MX,Windows,free
u870810,2023-04-18,JP,iPad,free
u481489,2023-10-21,MX,Windows,basic
u243574,2023-11-24,JP,Android Tablet,basic
